student_id,school,major,year,age,gender,seed_keywords
UIUC_ENG_001574,UIUC,Engineering Mechanics,4,21,M,"['data analysis', 'team projects', 'experiments', 'design']"
UIUC_ENG_001575,UIUC,Electrical Engineering,3,20,F,"['signals', 'communications', 'control', 'embedded']"
UIUC_ENG_001576,UIUC,Systems Engineering & Design,4,22,F,"['modeling', 'experiments', 'data analysis', 'programming']"
UIUC_ENG_001577,UIUC,Systems Engineering & Design,3,20,F,"['data analysis', 'programming', 'experiments', 'modeling']"
UIUC_ENG_001578,UIUC,Computer Science,4,21,NB,"['machine learning', 'systems', 'AI', 'NLP']"
UIUC_ENG_001579,UIUC,Physics,4,21,M,"['experiments', 'team projects', 'programming', 'modeling']"
UIUC_ENG_001580,UIUC,Bioengineering,3,20,F,"['imaging', 'biomechanics', 'data', 'modeling']"
UIUC_ENG_001581,UIUC,"Nuclear, Plasma, Radiological Engr",3,21,M,"['programming', 'data analysis', 'design', 'experiments']"
UIUC_ENG_001582,UIUC,Industrial Engineering,4,21,M,"['optimization', 'supply chain', 'operations', 'analytics']"
UIUC_ENG_001583,UIUC,Physics,4,22,M,"['modeling', 'team projects', 'design', 'programming']"
UIUC_ENG_001584,UIUC,Systems Engineering & Design,4,23,F,"['experiments', 'data analysis', 'team projects', 'programming']"
UIUC_ENG_001585,UIUC,Computer Science,2,19,F,"['algorithms', 'machine learning', 'data', 'AI']"
UIUC_ENG_001586,UIUC,Aerospace Engineering,1,18,M,"['experiments', 'team projects', 'modeling', 'programming']"
UIUC_ENG_001587,UIUC,Computer Science & Physics,3,20,M,"['data analysis', 'experiments', 'design', 'team projects']"
UIUC_ENG_001588,UIUC,Computer Engineering,4,21,M,"['IoT', 'embedded', 'hardware', 'computer vision']"
UIUC_ENG_001589,UIUC,Computer Engineering,1,19,M,"['computer vision', 'IoT', 'architecture', 'embedded']"
UIUC_ENG_001590,UIUC,Bioengineering,3,20,M,"['biomaterials', 'modeling', 'biomechanics', 'imaging']"
UIUC_ENG_001591,UIUC,Computer Engineering,4,21,M,"['embedded', 'IoT', 'systems', 'computer vision']"
UIUC_ENG_001592,UIUC,Computer Science,2,20,M,"['AI', 'systems', 'algorithms', 'NLP']"
UIUC_ENG_001593,UIUC,Computer Science,4,21,M,"['data', 'NLP', 'machine learning', 'algorithms']"
UIUC_ENG_001594,UIUC,Electrical Engineering,2,20,F,"['communications', 'circuits', 'signals', 'power']"
UIUC_ENG_001595,UIUC,Electrical Engineering,4,22,M,"['power', 'circuits', 'communications', 'embedded']"
UIUC_ENG_001596,UIUC,Computer Science,3,20,F,"['systems', 'data', 'machine learning', 'algorithms']"
UIUC_ENG_001597,UIUC,Aerospace Engineering,4,21,M,"['modeling', 'programming', 'data analysis', 'design']"
UIUC_ENG_001598,UIUC,Systems Engineering & Design,3,20,M,"['data analysis', 'modeling', 'design', 'programming']"
UIUC_ENG_001599,UIUC,Aerospace Engineering,2,20,M,"['team projects', 'experiments', 'data analysis', 'design']"
UIUC_ENG_001600,UIUC,Mechanical Engineering,3,20,F,"['dynamics', 'controls', 'materials', 'robotics']"
UIUC_ENG_001601,UIUC,Civil Engineering,4,22,M,"['sustainability', 'geotech', 'risk', 'structures']"
UIUC_ENG_001602,UIUC,Electrical Engineering,3,21,F,"['embedded', 'circuits', 'signals', 'control']"
UIUC_ENG_001603,UIUC,Materials Science & Engr,1,18,F,"['processing', 'nanomaterials', 'metals', 'characterization']"
UIUC_ENG_001604,UIUC,Civil Engineering,4,22,M,"['structures', 'transportation', 'geotech', 'water']"
UIUC_ENG_001605,UIUC,Computer Engineering,2,19,F,"['systems', 'embedded', 'computer vision', 'hardware']"
UIUC_ENG_001606,UIUC,Computer Engineering,3,20,M,"['hardware', 'embedded', 'systems', 'IoT']"
UIUC_ENG_001607,UIUC,Computer Science,3,21,M,"['AI', 'NLP', 'systems', 'data']"
UIUC_ENG_001608,UIUC,Aerospace Engineering,3,20,M,"['modeling', 'programming', 'data analysis', 'team projects']"
UIUC_ENG_001609,UIUC,Computer Engineering,1,19,M,"['embedded', 'systems', 'hardware', 'computer vision']"
UIUC_ENG_001610,UIUC,Electrical Engineering,2,19,F,"['circuits', 'embedded', 'control', 'power']"
UIUC_ENG_001611,UIUC,Systems Engineering & Design,1,18,M,"['experiments', 'modeling', 'team projects', 'data analysis']"
UIUC_ENG_001612,UIUC,Mechanical Engineering,3,20,F,"['manufacturing', 'controls', 'robotics', 'dynamics']"
UIUC_ENG_001613,UIUC,Computer Engineering,4,21,M,"['hardware', 'architecture', 'systems', 'IoT']"
UIUC_ENG_001614,UIUC,"Nuclear, Plasma, Radiological Engr",4,21,M,"['modeling', 'programming', 'design', 'team projects']"
UIUC_ENG_001615,UIUC,Computer Science & Physics,1,19,M,"['team projects', 'programming', 'experiments', 'design']"
UIUC_ENG_001616,UIUC,Aerospace Engineering,2,19,M,"['data analysis', 'programming', 'experiments', 'design']"
UIUC_ENG_001617,UIUC,Computer Engineering,4,22,M,"['IoT', 'systems', 'computer vision', 'hardware']"
UIUC_ENG_001618,UIUC,Agricultural & Biological Engr,3,20,M,"['team projects', 'design', 'modeling', 'experiments']"
UIUC_ENG_001619,UIUC,Engineering Undeclared,4,21,M,"['programming', 'modeling', 'experiments', 'team projects']"
UIUC_ENG_001620,UIUC,Mechanical Engineering,2,19,F,"['dynamics', 'manufacturing', 'materials', 'robotics']"
UIUC_ENG_001621,UIUC,Aerospace Engineering,2,19,F,"['team projects', 'design', 'data analysis', 'programming']"
UIUC_ENG_001622,UIUC,Materials Science & Engr,3,20,M,"['processing', 'characterization', 'nanomaterials', 'manufacturing']"
UIUC_ENG_001623,UIUC,Computer Science & Physics,4,21,F,"['experiments', 'programming', 'data analysis', 'modeling']"
UIUC_ENG_001624,UIUC,Computer Engineering,3,20,M,"['architecture', 'IoT', 'hardware', 'systems']"
UIUC_ENG_001625,UIUC,Systems Engineering & Design,1,18,M,"['modeling', 'team projects', 'data analysis', 'experiments']"
UIUC_ENG_001626,UIUC,Computer Engineering,1,18,M,"['architecture', 'IoT', 'computer vision', 'embedded']"
UIUC_ENG_001627,UIUC,Computer Science,4,21,F,"['systems', 'NLP', 'AI', 'machine learning']"
UIUC_ENG_001628,UIUC,Physics,2,19,F,"['modeling', 'programming', 'team projects', 'design']"
UIUC_ENG_001629,UIUC,Electrical Engineering,4,21,F,"['embedded', 'control', 'signals', 'power']"
UIUC_ENG_001630,UIUC,Computer Engineering,2,20,F,"['embedded', 'architecture', 'computer vision', 'systems']"
UIUC_ENG_001631,UIUC,Computer Science,3,20,F,"['AI', 'machine learning', 'data', 'systems']"
UIUC_ENG_001632,UIUC,Systems Engineering & Design,2,19,M,"['experiments', 'programming', 'modeling', 'design']"
UIUC_ENG_001633,UIUC,Mechanical Engineering,4,22,F,"['materials', 'manufacturing', 'robotics', 'thermodynamics']"
UIUC_ENG_001634,UIUC,Electrical Engineering,1,18,M,"['power', 'communications', 'circuits', 'signals']"
UIUC_ENG_001635,UIUC,Systems Engineering & Design,2,20,NB,"['programming', 'team projects', 'experiments', 'modeling']"
UIUC_ENG_001636,UIUC,Electrical Engineering,4,22,F,"['communications', 'embedded', 'signals', 'control']"
UIUC_ENG_001637,UIUC,Computer Science,2,20,NB,"['AI', 'systems', 'NLP', 'data']"
UIUC_ENG_001638,UIUC,Materials Science & Engr,2,19,F,"['processing', 'characterization', 'polymers', 'manufacturing']"
UIUC_ENG_001639,UIUC,Computer Science,2,19,M,"['NLP', 'machine learning', 'systems', 'AI']"
UIUC_ENG_001640,UIUC,Civil Engineering,4,21,Unknown,"['risk', 'sustainability', 'structures', 'water']"
UIUC_ENG_001641,UIUC,Electrical Engineering,3,21,M,"['signals', 'embedded', 'power', 'circuits']"
UIUC_ENG_001642,UIUC,Environmental Engineering,4,21,F,"['modeling', 'programming', 'design', 'experiments']"
UIUC_ENG_001643,UIUC,Electrical Engineering,4,21,F,"['signals', 'control', 'power', 'embedded']"
UIUC_ENG_001644,UIUC,Civil Engineering,3,20,F,"['sustainability', 'risk', 'structures', 'geotech']"
UIUC_ENG_001645,UIUC,Industrial Engineering,2,20,M,"['simulation', 'analytics', 'supply chain', 'optimization']"
UIUC_ENG_001646,UIUC,Electrical Engineering,4,21,F,"['circuits', 'communications', 'power', 'control']"
UIUC_ENG_001647,UIUC,Mechanical Engineering,4,22,M,"['dynamics', 'robotics', 'materials', 'thermodynamics']"
UIUC_ENG_001648,UIUC,Bioengineering,4,22,F,"['imaging', 'devices', 'modeling', 'biomaterials']"
UIUC_ENG_001649,UIUC,Mechanical Engineering,1,18,F,"['controls', 'manufacturing', 'robotics', 'dynamics']"
UIUC_ENG_001650,UIUC,Bioengineering,4,22,M,"['data', 'imaging', 'biomechanics', 'devices']"
UIUC_ENG_001651,UIUC,Computer Engineering,4,21,F,"['hardware', 'computer vision', 'IoT', 'embedded']"
UIUC_ENG_001652,UIUC,Physics,4,22,M,"['data analysis', 'modeling', 'team projects', 'design']"
UIUC_ENG_001653,UIUC,Aerospace Engineering,2,20,M,"['design', 'team projects', 'modeling', 'programming']"
UIUC_ENG_001654,UIUC,Computer Science & Physics,4,21,M,"['team projects', 'modeling', 'design', 'data analysis']"
UIUC_ENG_001655,UIUC,Mechanical Engineering,4,22,M,"['robotics', 'manufacturing', 'dynamics', 'thermodynamics']"
UIUC_ENG_001656,UIUC,Electrical Engineering,4,21,F,"['communications', 'control', 'power', 'circuits']"
UIUC_ENG_001657,UIUC,Computer Engineering,4,21,M,"['computer vision', 'hardware', 'systems', 'IoT']"
UIUC_ENG_001658,UIUC,Computer Science,4,21,M,"['data', 'machine learning', 'systems', 'algorithms']"
UIUC_ENG_001659,UIUC,Industrial Engineering,3,20,M,"['analytics', 'supply chain', 'operations', 'optimization']"
UIUC_ENG_001660,UIUC,Civil Engineering,2,19,F,"['sustainability', 'transportation', 'risk', 'water']"
UIUC_ENG_001661,UIUC,Computer Engineering,3,20,F,"['embedded', 'systems', 'computer vision', 'IoT']"
UIUC_ENG_001662,UIUC,Civil Engineering,4,22,M,"['risk', 'transportation', 'geotech', 'water']"
UIUC_ENG_001663,UIUC,Mechanical Engineering,2,20,M,"['manufacturing', 'dynamics', 'robotics', 'controls']"
UIUC_ENG_001664,UIUC,Computer Science,4,21,F,"['NLP', 'AI', 'systems', 'machine learning']"
UIUC_ENG_001665,UIUC,"Nuclear, Plasma, Radiological Engr",4,21,F,"['data analysis', 'experiments', 'team projects', 'modeling']"
UIUC_ENG_001666,UIUC,Aerospace Engineering,4,21,F,"['design', 'experiments', 'team projects', 'data analysis']"
UIUC_ENG_001667,UIUC,Aerospace Engineering,4,21,M,"['modeling', 'programming', 'experiments', 'data analysis']"
UIUC_ENG_001668,UIUC,Electrical Engineering,4,22,F,"['power', 'control', 'embedded', 'communications']"
UIUC_ENG_001669,UIUC,Electrical Engineering,2,20,NB,"['communications', 'power', 'control', 'embedded']"
UIUC_ENG_001670,UIUC,Mechanical Engineering,3,20,F,"['robotics', 'materials', 'dynamics', 'manufacturing']"
UIUC_ENG_001671,UIUC,Computer Engineering,3,20,NB,"['IoT', 'embedded', 'architecture', 'computer vision']"
UIUC_ENG_001672,UIUC,Mechanical Engineering,4,21,F,"['thermodynamics', 'materials', 'dynamics', 'manufacturing']"
UIUC_ENG_001673,UIUC,Engineering Undeclared,2,19,F,"['design', 'data analysis', 'modeling', 'programming']"
UIUC_ENG_001674,UIUC,Physics,2,19,F,"['data analysis', 'team projects', 'experiments', 'design']"
UIUC_ENG_001675,UIUC,Materials Science & Engr,4,21,F,"['manufacturing', 'polymers', 'characterization', 'metals']"
UIUC_ENG_001676,UIUC,Mechanical Engineering,3,20,Unknown,"['manufacturing', 'controls', 'materials', 'dynamics']"
UIUC_ENG_001677,UIUC,Civil Engineering,4,21,M,"['structures', 'transportation', 'sustainability', 'risk']"
UIUC_ENG_001678,UIUC,Computer Science & Bioengineering,3,21,F,"['modeling', 'design', 'experiments', 'programming']"
UIUC_ENG_001679,UIUC,Materials Science & Engr,4,22,Unknown,"['processing', 'nanomaterials', 'characterization', 'manufacturing']"
UIUC_ENG_001680,UIUC,Civil Engineering,3,20,F,"['sustainability', 'geotech', 'transportation', 'structures']"
UIUC_ENG_001681,UIUC,Mechanical Engineering,4,21,F,"['robotics', 'thermodynamics', 'manufacturing', 'materials']"
UIUC_ENG_001682,UIUC,Materials Science & Engr,4,22,F,"['nanomaterials', 'processing', 'manufacturing', 'characterization']"
UIUC_ENG_001683,UIUC,Computer Science,2,19,M,"['machine learning', 'AI', 'systems', 'data']"
UIUC_ENG_001684,UIUC,Industrial Engineering,2,20,M,"['optimization', 'quality', 'operations', 'analytics']"
UIUC_ENG_001685,UIUC,Computer Science,4,21,F,"['data', 'machine learning', 'NLP', 'systems']"
UIUC_ENG_001686,UIUC,Computer Science,2,20,M,"['algorithms', 'machine learning', 'NLP', 'data']"
UIUC_ENG_001687,UIUC,Mechanical Engineering,4,21,F,"['dynamics', 'controls', 'manufacturing', 'robotics']"
UIUC_ENG_001688,UIUC,Computer Engineering,2,20,F,"['architecture', 'IoT', 'systems', 'hardware']"
UIUC_ENG_001689,UIUC,Computer Engineering,4,21,M,"['embedded', 'hardware', 'systems', 'IoT']"
UIUC_ENG_001690,UIUC,Physics,2,20,M,"['experiments', 'programming', 'design', 'data analysis']"
UIUC_ENG_001691,UIUC,Materials Science & Engr,4,21,M,"['polymers', 'processing', 'manufacturing', 'nanomaterials']"
UIUC_ENG_001692,UIUC,Computer Science,3,20,F,"['AI', 'NLP', 'systems', 'machine learning']"
UIUC_ENG_001693,UIUC,Computer Engineering,2,20,F,"['hardware', 'architecture', 'computer vision', 'IoT']"
UIUC_ENG_001694,UIUC,Civil Engineering,3,20,M,"['geotech', 'water', 'risk', 'sustainability']"
UIUC_ENG_001695,UIUC,Aerospace Engineering,4,21,M,"['team projects', 'design', 'programming', 'modeling']"
UIUC_ENG_001696,UIUC,Aerospace Engineering,4,21,M,"['design', 'modeling', 'programming', 'experiments']"
UIUC_ENG_001697,UIUC,Computer Science,4,23,F,"['AI', 'systems', 'NLP', 'machine learning']"
UIUC_ENG_001698,UIUC,Electrical Engineering,4,22,M,"['circuits', 'embedded', 'communications', 'signals']"
UIUC_ENG_001699,UIUC,Civil Engineering,4,21,F,"['structures', 'water', 'geotech', 'sustainability']"
UIUC_ENG_001700,UIUC,Civil Engineering,3,21,M,"['transportation', 'risk', 'sustainability', 'structures']"
UIUC_ENG_001701,UIUC,Mechanical Engineering,4,23,M,"['thermodynamics', 'materials', 'manufacturing', 'controls']"
UIUC_ENG_001702,UIUC,Aerospace Engineering,3,20,F,"['data analysis', 'design', 'experiments', 'modeling']"
UIUC_ENG_001703,UIUC,Industrial Engineering,3,20,M,"['simulation', 'optimization', 'analytics', 'quality']"
UIUC_ENG_001704,UIUC,Systems Engineering & Design,4,21,M,"['modeling', 'programming', 'experiments', 'team projects']"
UIUC_ENG_001705,UIUC,Environmental Engineering,4,21,M,"['team projects', 'programming', 'experiments', 'data analysis']"
UIUC_ENG_001706,UIUC,Computer Engineering,3,20,M,"['IoT', 'systems', 'embedded', 'architecture']"
UIUC_ENG_001707,UIUC,Engineering Mechanics,2,19,M,"['modeling', 'data analysis', 'experiments', 'programming']"
UIUC_ENG_001708,UIUC,Industrial Engineering,4,22,F,"['analytics', 'optimization', 'quality', 'simulation']"
UIUC_ENG_001709,UIUC,Computer Science,4,21,F,"['data', 'algorithms', 'AI', 'machine learning']"
UIUC_ENG_001710,UIUC,Electrical Engineering,3,20,M,"['control', 'embedded', 'signals', 'communications']"
UIUC_ENG_001711,UIUC,Electrical Engineering,4,21,F,"['control', 'signals', 'communications', 'circuits']"
UIUC_ENG_001712,UIUC,Computer Science & Physics,3,20,M,"['team projects', 'design', 'modeling', 'programming']"
UIUC_ENG_001713,UIUC,Mechanical Engineering,2,20,F,"['thermodynamics', 'manufacturing', 'materials', 'controls']"
UIUC_ENG_001714,UIUC,Environmental Engineering,4,21,F,"['experiments', 'modeling', 'design', 'team projects']"
UIUC_ENG_001715,UIUC,Bioengineering,3,21,F,"['devices', 'imaging', 'biomechanics', 'modeling']"
UIUC_ENG_001716,UIUC,Computer Engineering,4,21,M,"['computer vision', 'IoT', 'architecture', 'embedded']"
UIUC_ENG_001717,UIUC,Electrical Engineering,1,18,M,"['control', 'power', 'communications', 'circuits']"
UIUC_ENG_001718,UIUC,Civil Engineering,4,21,M,"['structures', 'water', 'geotech', 'sustainability']"
UIUC_ENG_001719,UIUC,Computer Engineering,2,20,F,"['hardware', 'architecture', 'embedded', 'systems']"
UIUC_ENG_001720,UIUC,Materials Science & Engr,4,21,M,"['nanomaterials', 'processing', 'manufacturing', 'polymers']"
UIUC_ENG_001721,UIUC,Computer Engineering,4,21,M,"['computer vision', 'IoT', 'hardware', 'embedded']"
UIUC_ENG_001722,UIUC,Computer Engineering,2,19,F,"['architecture', 'hardware', 'IoT', 'computer vision']"
UIUC_ENG_001723,UIUC,Aerospace Engineering,4,21,M,"['modeling', 'programming', 'data analysis', 'experiments']"
UIUC_ENG_001724,UIUC,Electrical Engineering,3,20,M,"['power', 'signals', 'embedded', 'communications']"
UIUC_ENG_001725,UIUC,Bioengineering,3,20,F,"['biomaterials', 'devices', 'biomechanics', 'imaging']"
UIUC_ENG_001726,UIUC,Aerospace Engineering,4,22,F,"['design', 'team projects', 'programming', 'experiments']"
UIUC_ENG_001727,UIUC,Computer Science,4,21,M,"['systems', 'NLP', 'algorithms', 'machine learning']"
UIUC_ENG_001728,UIUC,Computer Engineering,4,22,M,"['architecture', 'hardware', 'IoT', 'systems']"
UIUC_ENG_001729,UIUC,Civil Engineering,4,22,M,"['transportation', 'water', 'geotech', 'structures']"
UIUC_ENG_001730,UIUC,Engineering Undeclared,3,20,M,"['data analysis', 'programming', 'team projects', 'experiments']"
UIUC_ENG_001731,UIUC,Computer Engineering,2,19,F,"['architecture', 'embedded', 'systems', 'IoT']"
UIUC_ENG_001732,UIUC,Computer Science,1,18,F,"['data', 'machine learning', 'systems', 'NLP']"
UIUC_ENG_001733,UIUC,Industrial Engineering,3,20,M,"['optimization', 'operations', 'quality', 'simulation']"
UIUC_ENG_001734,UIUC,Industrial Engineering,4,23,F,"['supply chain', 'simulation', 'optimization', 'operations']"
UIUC_ENG_001735,UIUC,Materials Science & Engr,2,20,F,"['nanomaterials', 'metals', 'polymers', 'characterization']"
UIUC_ENG_001736,UIUC,Systems Engineering & Design,4,21,F,"['design', 'experiments', 'team projects', 'data analysis']"
UIUC_ENG_001737,UIUC,Computer Science,1,18,M,"['machine learning', 'systems', 'data', 'NLP']"
UIUC_ENG_001738,UIUC,Aerospace Engineering,3,20,F,"['programming', 'design', 'modeling', 'experiments']"
UIUC_ENG_001739,UIUC,Electrical Engineering,4,21,F,"['circuits', 'signals', 'communications', 'embedded']"
UIUC_ENG_001740,UIUC,Computer Engineering,2,19,M,"['embedded', 'systems', 'computer vision', 'hardware']"
UIUC_ENG_001741,UIUC,Bioengineering,4,21,F,"['data', 'biomaterials', 'devices', 'modeling']"
UIUC_ENG_001742,UIUC,Electrical Engineering,4,21,M,"['communications', 'control', 'signals', 'embedded']"
UIUC_ENG_001743,UIUC,Computer Engineering,4,21,F,"['hardware', 'computer vision', 'embedded', 'IoT']"
UIUC_ENG_001744,UIUC,Computer Engineering,4,21,M,"['embedded', 'systems', 'hardware', 'computer vision']"
UIUC_ENG_001745,UIUC,Aerospace Engineering,4,22,F,"['programming', 'data analysis', 'design', 'team projects']"
UIUC_ENG_001746,UIUC,Computer Science & Physics,1,18,F,"['programming', 'modeling', 'data analysis', 'experiments']"
UIUC_ENG_001747,UIUC,Materials Science & Engr,4,21,F,"['processing', 'nanomaterials', 'manufacturing', 'characterization']"
UIUC_ENG_001748,UIUC,Aerospace Engineering,2,19,M,"['data analysis', 'programming', 'experiments', 'team projects']"
UIUC_ENG_001749,UIUC,Systems Engineering & Design,3,20,M,"['data analysis', 'programming', 'team projects', 'modeling']"
UIUC_ENG_001750,UIUC,Physics,4,22,F,"['experiments', 'team projects', 'modeling', 'data analysis']"
UIUC_ENG_001751,UIUC,Industrial Engineering,4,21,F,"['simulation', 'analytics', 'optimization', 'quality']"
UIUC_ENG_001752,UIUC,Mechanical Engineering,4,21,F,"['robotics', 'thermodynamics', 'manufacturing', 'dynamics']"
UIUC_ENG_001753,UIUC,Civil Engineering,4,21,F,"['risk', 'structures', 'water', 'sustainability']"
UIUC_ENG_001754,UIUC,Mechanical Engineering,4,22,F,"['dynamics', 'manufacturing', 'materials', 'thermodynamics']"
UIUC_ENG_001755,UIUC,Computer Engineering,4,21,M,"['systems', 'architecture', 'computer vision', 'IoT']"
