Institution,Professor Name (Original),Author ID,Paper Type,Paper Title,Year,Citation Count,Semantic Scholar URL,Final Link
UIUC,Sameh Tawfick,4142554,Most Recent,Predicting mechanical properties of elastomer honeycombs using fast image-based measurements,2025,0,https://www.semanticscholar.org/paper/295fbc472ad04deb5e0ad0c0aa9a7e31e46afd6e,https://doi.org/10.1016/j.matdes.2025.114119
UIUC,Sameh Tawfick,4142554,Most Recent,Morphogenic Growth 3D Printing (Adv. Mater. 20/2025),2025,0,https://www.semanticscholar.org/paper/5615b2fe71ea2dd0f031824e70882b12ed2bbc88,https://doi.org/10.1002/adma.202570141
UIUC,Sameh Tawfick,4142554,Most Recent,Multimaterial 3D Printing in Activating Bath Enables In Situ Polymerization of Thermosets with Intricate Geometries and Diverse Elastic Behaviors,2025,1,https://www.semanticscholar.org/paper/580a94acaaebd0309048d8bca6baebd3f44233c0,https://doi.org/10.1002/adma.202508568
UIUC,Sameh Tawfick,4142554,Most Recent,Morphogenic Growth 3D Printing,2025,2,https://www.semanticscholar.org/paper/95bc553303ddb3251bcf2b0769c43b00d6319551,https://doi.org/10.1002/adma.202406265
UIUC,Sameh Tawfick,4142554,Most Recent,Curvature effects in the reaction-diffusion system governing frontal polymerization.,2025,0,https://www.semanticscholar.org/paper/9f2fd0fb635433983e473743170d0585253441e1,https://doi.org/10.1103/2j5b-fj6d
UIUC,Sameh Tawfick,4142554,Most Recent,The critical plastocapillary number for a Newtonian liquid filament embedded into a viscoplastic fluid,2025,2,https://www.semanticscholar.org/paper/a5fa8e18de5343d5137c58d75d1d71ec59d70ee9,https://doi.org/10.1016/j.jnnfm.2025.105440
UIUC,Sameh Tawfick,4142554,Most Recent,High-throughput viscometry via machine-learning from videos of inverted vials,2025,0,https://www.semanticscholar.org/paper/adc2982e3f121a2b4318db355d63a807d23094ee,https://doi.org/10.48550/arXiv.2506.02034
UIUC,Sameh Tawfick,4142554,Most Recent,Active Learning Guided Optimization of Frontal Ring-Opening Metathesis Polymerization via Alkylidene Modification.,2025,2,https://www.semanticscholar.org/paper/b125b94284733587889e113c99732b94623d65dc,https://doi.org/10.1021/acsmacrolett.5c00136
UIUC,Sanjiv Sinha,10220902,Most Cited,Heat Generation and Transport in Nanometer-Scale Transistors,2006,558,https://www.semanticscholar.org/paper/db12a54cf97cc25811b5d15a84377cc645d23751,https://doi.org/10.1109/JPROC.2006.879794
UIUC,Sanjiv Sinha,10220902,Most Cited,2-D Material Molybdenum Disulfide Analyzed by XPS,2014,167,https://www.semanticscholar.org/paper/f983286424ea5f68336df653e3c0211863b62537,https://doi.org/10.1116/11.20140401
UIUC,Sanjiv Sinha,10220902,Most Cited,Porosity control in metal-assisted chemical etching of degenerately doped silicon nanowires,2012,133,https://www.semanticscholar.org/paper/dd40690b03b4f2f13456f9dc6d6e19b51248ade3,https://doi.org/10.1088/0957-4484/23/30/305304
UIUC,Sanjiv Sinha,10220902,Most Cited,Thermal conductivity of silicon nanowire arrays with controlled roughness,2012,128,https://www.semanticscholar.org/paper/3628768f068a4bf7b15943bbefc3c1c9463c123b,https://doi.org/10.1063/1.4767456
UIUC,Sanjiv Sinha,10220902,Most Cited,Flexible and Stretchable 3ω Sensors for Thermal Characterization of Human Skin,2017,106,https://www.semanticscholar.org/paper/308b47b250c139cbaa1c1a3e073bc550dc51ebdb,https://rss.onlinelibrary.wiley.com/doi/am-pdf/10.1002/adfm.201701282
UIUC,Sanjiv Sinha,10220902,Most Cited,Measurement of ballistic phonon conduction near hotspots in silicon,2001,105,https://www.semanticscholar.org/paper/fbf9352a6ae32786e701a4d6b0bb2ef6dc5809a6,https://doi.org/10.1063/1.1371536
UIUC,Sanjiv Sinha,10220902,Most Cited,Fouling modeling and prediction approach for heat exchangers using deep learning,2020,83,https://www.semanticscholar.org/paper/d27b289aebf9f1e9332c4f1353d29f8939f6f96d,https://www.sciencedirect.com/science/article/am/pii/S0017931020330489
UIUC,Sanjiv Sinha,10220902,Most Cited,Large theoretical thermoelectric power factor of suspended single-layer MoS2,2014,81,https://www.semanticscholar.org/paper/15566670161e8d8b039bad26a7d33aa36bf845d1,https://doi.org/10.1063/1.4901342
UIUC,Sanjiv Sinha,10220902,Most Cited,Non-Equilibrium Phonon Distributions in Sub-100nm Silicon Transistors,2006,73,https://www.semanticscholar.org/paper/befd68f54531afb06dc3ea4578c6863ea7eac2de,https://doi.org/10.1115/1.2194041
UIUC,Sanjiv Sinha,10220902,Most Cited,Interfacial Thermal Conductance of Transfer‐Printed Metal Films,2011,70,https://www.semanticscholar.org/paper/af3c8af10c01ab7112b76d02d54eb0785d9c988e,https://doi.org/10.1002/adma.201102994
UIUC,Sanjiv Sinha,10220902,Most Recent,Coupled Heat Transfer and Chemical Kinetics in a Cao/Ca(Oh)2 Fixed Bed Thermochemical Energy Storage Reactor,2022,0,https://www.semanticscholar.org/paper/0217349acde21093a429c7a93785a3a8a9e4d614,https://doi.org/10.2139/ssrn.4011555
UIUC,Sanjiv Sinha,10220902,Most Recent,Thermoelectric transport contribution from topological surface states vs 2D-electron gas in 10 nm Bi2Se3,2022,1,https://www.semanticscholar.org/paper/bf2db684a1e57af2583482909f33e3feab9b7569,https://doi.org/10.1063/5.0100991
UIUC,Sanjiv Sinha,10220902,Most Recent,Design and analysis of magnetostrictive sensors for wireless temperature sensing.,2021,8,https://www.semanticscholar.org/paper/0be8676cf721774857bfc179d9acbdae11aed42c,https://aip.scitation.org/doi/10.1063/5.0035296
UIUC,Sanjiv Sinha,10220902,Most Recent,Materials and Devices for On-Chip and Off-Chip Peltier Cooling: A Review,2021,15,https://www.semanticscholar.org/paper/144ea9a189e1eb4b1ab5c5bfd5d660854ef1d210,https://ieeexplore.ieee.org/ielx7/5503870/9516026/09475537.pdf
UIUC,Sanjiv Sinha,10220902,Most Recent,Cellular Thermometry Considerations for Probing Biochemical Pathways,2021,3,https://www.semanticscholar.org/paper/8fde3d171bc1444e471798cef33e35bf2ca39657,https://doi.org/10.1007/s12013-021-00979-w
UIUC,Sanjiv Sinha,10220902,Most Recent,Ultralow Thermal Conductivity in Nanoporous Crystalline Fe3O4,2021,18,https://www.semanticscholar.org/paper/c0f62a09c64b2553b56987db0b88cc1e57c4e8ff,https://www.osti.gov/biblio/1772944
UIUC,Sanjiv Sinha,10220902,Most Recent,Supplementary Material Cellular thermometry considerations for probing biochemical pathways,2021,0,https://www.semanticscholar.org/paper/f180712fbfc7f0c1ab67da5e5b98238bbda2269b,https://www.semanticscholar.org/paper/f180712fbfc7f0c1ab67da5e5b98238bbda2269b
UIUC,Sanjiv Sinha,10220902,Most Recent,Thermal Conductivity Measurement of Microstructure in Irradiated Materials,2021,0,https://www.semanticscholar.org/paper/f2cde66bfe8de2a3f40bacfce98f8f003eda634d,https://publications.anl.gov/anlpubs/2021/07/169431.pdf
UIUC,Sanjiv Sinha,10220902,Most Recent,Intrinsic thermal interfacial resistance measurement in bonded metal-polymer foils.,2020,4,https://www.semanticscholar.org/paper/20f5b658b34e653a9041fe0ef2e753a0011b8799,https://aip.scitation.org/doi/10.1063/5.0012404
UIUC,Sanjiv Sinha,10220902,Most Recent,Multi-objective optimization of peel and shear strengths in ultrasonic metal welding using machine learning-based response surface methodology.,2020,25,https://www.semanticscholar.org/paper/571e6864cca20f3e83d376694ab7433939d685a6,https://doi.org/10.3934/mbe.2020379
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,Controlled vesicle deformation and lysis by single oscillating bubbles,2003,810,https://www.semanticscholar.org/paper/67289addadc4b5ed09e7c01ff6f26ccf3fa1b6e6,https://www.nature.com/articles/nature01613.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,A model for large amplitude oscillations of coated bubbles accounting for buckling and rupture,2005,719,https://www.semanticscholar.org/paper/9c0e0acbdc84a30ee147992d5824835489dc7f20,https://ris.utwente.nl/ws/files/6700679/Marmottant05model.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,Single bubble sonoluminescence,2002,636,https://www.semanticscholar.org/paper/f61ee2508e11578a2a4ee54f6fd7b7ccb0d40d02,https://research.utwente.nl/files/6684678/single-bubble_sonoluminescence.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,A Generalized View of Foam Drainage: Experiment and Theory,2000,381,https://www.semanticscholar.org/paper/653ee206d0201b5bffe75879c4cbc3c2e60a2d12,https://ris.utwente.nl/ws/files/6853984/Koehler00generalized.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,Phase diagrams for sonoluminescing bubbles,1996,272,https://www.semanticscholar.org/paper/d8a6fd6ccab4e079d449eaa9d3258af454976aaa,https://research.utwente.nl/files/6796639/C__Documents_and_Settings_Tusscher_Application_Data_Mozilla_Firefox_Profiles_y60w6fn4.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,Single-bubble sonoluminescence,1994,253,https://www.semanticscholar.org/paper/1cde0f951a14b2e68ff006797e39b29cc5c65292,https://www.semanticscholar.org/paper/1cde0f951a14b2e68ff006797e39b29cc5c65292
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,Dynamics of coarsening foams: accelerated and self-limiting drainage.,2001,239,https://www.semanticscholar.org/paper/f9e37ca9042ebb293a619333a161d246fba0d273,https://research.utwente.nl/files/6684927/dynamics.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,A bubble-driven microfluidic transport element for bioengineering.,2004,191,https://www.semanticscholar.org/paper/ed89d33884186abf54f24e9299046b45d3cb0a93,https://europepmc.org/articles/pmc470708?pdf=render
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,Liquid Flow through Aqueous Foams: The Node-Dominated Foam Drainage Equation,1999,189,https://www.semanticscholar.org/paper/4cd4a6d2e67b49148c1ca504f6d6f60c142fe351,https://doi.org/10.1103/PHYSREVLETT.82.4232
UIUC,Sascha Hilgenfeldt,3018257,Most Cited,Analysis of Rayleigh–Plesset dynamics for sonoluminescing bubbles,1998,187,https://www.semanticscholar.org/paper/07181a2b816b2e484e90e2eac3470012467ef248,https://arxiv.org/pdf/chao-dyn/9805016
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Exceptionally Dense and Resilient Polydisperse Disk Packings,2024,1,https://www.semanticscholar.org/paper/42388ba50ca1fbf1e98d6750d5916159ee1f0290,https://www.semanticscholar.org/paper/42388ba50ca1fbf1e98d6750d5916159ee1f0290
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Exceptionally dense and resilient critically jammed polydisperse disk packings.,2024,4,https://www.semanticscholar.org/paper/d2b48dcd0c3984a70b67a7dcf6a41b716696ebdc,https://pubs.rsc.org/en/content/articlepdf/2024/sm/d4sm00426d
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Density-contrast induced inertial forces on particles in oscillatory flows,2023,5,https://www.semanticscholar.org/paper/7d88e35cae8a8c3f7882b6b3c8c22ca9ff357542,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/43012AFA4A35E0F6A4EB9DCCE6B640BA/S0022112024003033a.pdf/div-class-title-density-contrast-induced-inertial-forces-on-particles-in-oscillatory-flows-div.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Measuring the Impact of a Computational Linear Algebra Course on Students' Exam Performance in a Subsequent Numerical Methods Course,2023,1,https://www.semanticscholar.org/paper/e91cf33ae4093c4b804ba194f112d048e43e29b8,https://doi.org/10.1145/3545945.3569778
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Gas-Liquid Foam Dynamics: From Structural Elements to Continuum Descriptions,2022,19,https://www.semanticscholar.org/paper/752cbbf38836f11993fa4fcecb3caed7b4fbfb71,https://www.annualreviews.org/doi/pdf/10.1146/annurev-fluid-032822-125417
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Structural Measures as Guides to Ultrastable States in Overjammed Packings.,2022,4,https://www.semanticscholar.org/paper/a3c760b2786260d6a9fcf46792e871e3840b6031,https://doi.org/10.1103/physrevlett.129.168001
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,An unrecognized inertial force induced by flow curvature in microfluidics,2021,14,https://www.semanticscholar.org/paper/2441b95e0dfd443aeda9535e380a7caf207891fe,https://www.pnas.org/content/pnas/118/29/e2103822118.full.pdf
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Predicting the characteristics of defect transitions on curved surfaces.,2021,2,https://www.semanticscholar.org/paper/329c7138328a3c890a075dda30f95995fb55b6e0,https://arxiv.org/pdf/2102.07311
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,DNA self-organization controls valence in programmable colloid design,2021,15,https://www.semanticscholar.org/paper/5eecb7923206c2e9be00835d310c8c346ac0fb18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8609544
UIUC,Sascha Hilgenfeldt,3018257,Most Recent,Predicting the onset of disclination defects on curved open surfaces,2020,0,https://www.semanticscholar.org/paper/138531d9b12e4cdfcbc7addf48a585f402cf794d,https://www.semanticscholar.org/paper/138531d9b12e4cdfcbc7addf48a585f402cf794d
UIUC,Seid Koric,2163125,Most Cited,Deep learning for topology optimization of 2D metamaterials,2020,278,https://www.semanticscholar.org/paper/8651c1e966fecc54953a60d064acfbde5ae9c68c,https://doi.org/10.1016/j.matdes.2020.109098
UIUC,Seid Koric,2163125,Most Cited,Topology optimization of 2D structures with nonlinearities using deep learning,2020,173,https://www.semanticscholar.org/paper/3bfc7e8a292658fef501fbadda12cbc7f0d7bec2,https://arxiv.org/pdf/2002.01896
UIUC,Seid Koric,2163125,Most Cited,Deep learning for plasticity and thermo-viscoplasticity,2021,170,https://www.semanticscholar.org/paper/bc15cab7e4aa54589056d9b543ada73f8b117a61,https://doi.org/10.1016/J.IJPLAS.2020.102852
UIUC,Seid Koric,2163125,Most Cited,ALYA: MULTIPHYSICS ENGINEERING SIMULATION TOWARDS EXASCALE,2014,132,https://www.semanticscholar.org/paper/b90d82ea3c7b6315eb2bc6664799ee54cf389800,https://www.semanticscholar.org/paper/b90d82ea3c7b6315eb2bc6664799ee54cf389800
UIUC,Seid Koric,2163125,Most Cited,Meshless physics‐informed deep learning method for three‐dimensional solid mechanics,2020,131,https://www.semanticscholar.org/paper/b8d023d06ed77f332d7745df23137741a745fa2c,https://arxiv.org/pdf/2012.01547
UIUC,Seid Koric,2163125,Most Cited,Efficient thermo‐mechanical model for solidification processes,2006,102,https://www.semanticscholar.org/paper/b380ba6e1de873845fb4aff2499ebbb2eb315e29,https://doi.org/10.1002/NME.1614
UIUC,Seid Koric,2163125,Most Cited,Data-driven and physics-informed deep learning operators for solution of heat conduction equation with parametric heat source,2023,99,https://www.semanticscholar.org/paper/68aced0e26c9c4cb477bbfc1b120ebf02694988b,https://doi.org/10.1016/j.ijheatmasstransfer.2022.123809
UIUC,Seid Koric,2163125,Most Cited,Thermo-mechanical models of steel solidification based on two elastic visco-plastic constitutive laws,2008,99,https://www.semanticscholar.org/paper/7d032f5008de24e7e6f941d3c9232f0096f3285f,https://doi.org/10.1016/J.JMATPROTEC.2007.06.060
UIUC,Seid Koric,2163125,Most Cited,Explicit coupled thermo‐mechanical finite element model of steel solidification,2009,89,https://www.semanticscholar.org/paper/e55f39d1074128f56061de2ae4176beb7b9ad8ba,http://www.simulia.com/download/academics/Explicit_Coupled_Paper.pdf
UIUC,Seid Koric,2163125,Most Cited,Novel DeepONet architecture to predict stresses in elastoplastic structures with variable complex geometries and loads,2023,84,https://www.semanticscholar.org/paper/92472ef06bf98f5052dadd0474a094ecac8f42be,https://www.sciencedirect.com/science/article/am/pii/S0045782523004012
UIUC,Seid Koric,2163125,Most Recent,Toward signed distance function based metamaterial design: Neural operator transformer for forward prediction and diffusion model for inverse design,2025,3,https://www.semanticscholar.org/paper/02e53d796f3f01e37a294dcc69e40eddbe228bc0,https://doi.org/10.1016/j.cma.2025.118316
UIUC,Seid Koric,2163125,Most Recent,When Network Architecture Meets Physics: Deep Operator Learning for Coupled Multiphysics,2025,0,https://www.semanticscholar.org/paper/19e65e7c2b444047d84803872775edd3b0b74a4b,https://doi.org/10.48550/arXiv.2507.03660
UIUC,Seid Koric,2163125,Most Recent,A comprehensive comparison of neural operators for 3D industry-scale engineering designs,2025,0,https://www.semanticscholar.org/paper/1c2a0f7d6008cb18fcdc64d369c606d622089367,https://doi.org/10.48550/arXiv.2510.05995
UIUC,Seid Koric,2163125,Most Recent,"Correction to ""Adaptive Data-Driven Deep-Learning Surrogate Model for Frontal Polymerization in Dicyclopentadiene"".",2025,0,https://www.semanticscholar.org/paper/1dee25acc089abec51f7974159722f0776448178,https://doi.org/10.1021/acs.jpcb.5c03007
UIUC,Seid Koric,2163125,Most Recent,From Proxies to Fields: Spatiotemporal Reconstruction of Global Radiation from Sparse Sensor Sequences,2025,3,https://www.semanticscholar.org/paper/35ac8b9a527aeabfebe65cef5db98cfbc6b58887,https://doi.org/10.48550/arXiv.2506.12045
UIUC,Seid Koric,2163125,Most Recent,Sequential Neural Operator Transformer for High-Fidelity Surrogates of Time-Dependent Non-linear Partial Differential Equations,2025,1,https://www.semanticscholar.org/paper/56c04d687916c12313abcd50564263acfdd45a3c,https://www.semanticscholar.org/paper/56c04d687916c12313abcd50564263acfdd45a3c
UIUC,Seid Koric,2163125,Most Recent,Bridging Sequential Deep Operator Network and Video Diffusion: Residual Refinement of Spatio-Temporal PDE Solutions,2025,1,https://www.semanticscholar.org/paper/5df12e8ef15604c2e2154537d4854055a6860fb7,https://doi.org/10.48550/arXiv.2507.06133
UIUC,Seid Koric,2163125,Most Recent,Geometry-Informed Neural Operator Transformer,2025,3,https://www.semanticscholar.org/paper/6cfa697a702d9966e27b3aa0864ddbc1361e5b11,https://doi.org/10.48550/arXiv.2504.19452
UIUC,Seid Koric,2163125,Most Recent,Inverse design of short-range order arrangement via neural network,2024,2,https://www.semanticscholar.org/paper/0f9eedab854525230b551c27a81a2e357fff32e4,https://doi.org/10.1016/j.ijsolstr.2024.113175
