Professor Name (Original),Author ID,Paper Type,Paper Title,Link
Sam Kriegman,3450084,10 Most Recent,Reinforcement learning for freeform robot design,https://www.semanticscholar.org/paper/aaa00e945e508c9458e922c5b32921f07444b8a2
Sam Kriegman,3450084,10 Most Recent,Glamour muscles: why having a body is not what it means to be embodied,https://www.semanticscholar.org/paper/d94b2e475344412fbf931af7a3bd6cc21c5363c5
Sam Kriegman,3450084,10 Most Recent,Efficient automatic design of robots,https://www.semanticscholar.org/paper/f178bab4da306afec7f921419bcad8cec3f0602c
Sam Kriegman,3450084,10 Most Recent,Biological Robots: Perspectives on an Emerging Interdisciplinary Field,https://www.semanticscholar.org/paper/68d238d12008a431d46bf017895f6663c3e3c28c
Sam Kriegman,3450084,10 Most Recent,Biological underpinnings for lifelong learning machines,https://www.semanticscholar.org/paper/f295b3e251f4cc2bb5e866330ba74b582b978aa5
Sam Kriegman,3450084,10 Most Recent,"Shape-Changing Robots: Shape Changing Robots: Bioinspiration, Simulation, and Physical Realization (Adv. Mater. 19/2021)",https://www.semanticscholar.org/paper/31a395b348a5aa508c01841a83ad989849050298
Sam Kriegman,3450084,10 Most Recent,A cellular platform for the development of synthetic living machines,https://www.semanticscholar.org/paper/537ba21faaca36550e46aeec9f0eecbeeee9d9d3
Sam Kriegman,3450084,10 Most Recent,Scale invariant robot behavior with fractals,https://www.semanticscholar.org/paper/701d6892b46d0cd3dc4027b0de3131b5dc3ef483
Sam Kriegman,3450084,10 Most Recent,Kinematic self-replication in reconfigurable organisms,https://www.semanticscholar.org/paper/8c87e321d13733279bf9ef905e9cbcded130d2e1
Sandip Ghosal,2060356239,10 Most Cited,‡§‡§ ‡§‡§ß‡§æ ‡§_§æ ‡§‡§æ‡§® ‡§§‡‡§§æ‡§ ‡§_§∞‡§®‡§æ ‡§_§µ‡§ ‡§µ‡‡§_‡§_§æ‡§®‡§ø‡§ ‡§µ‡§ø‡§ß‡§ø ‡§∏‡ ‡§≤‡§æ‡§ ‡§_ ‡§_‡§§‡ |,https://www.semanticscholar.org/paper/37e5ce7cef258b6146e6a2f31fbd20b8a61dd1dc
Sandip Ghosal,2060356239,10 Most Cited,Neonatal meningitis.,https://www.semanticscholar.org/paper/44b82d3507f55f62da624b6b6f51bf352a1d56c7
Sandip Ghosal,2060356239,10 Most Cited,Noma neonatorum.,https://www.semanticscholar.org/paper/e2b4b84c1f7f892c81e65148e1ab0227c2cc68be
Sandip Ghosal,2060356239,10 Most Cited,supp1-3119117.pdf,https://www.semanticscholar.org/paper/3937c9a8e1576448cd2f05eae7668c1cd549e657
Sandip Ghosal,2060356239,10 Most Recent,‡§‡§ ‡§‡§ß‡§æ ‡§_§æ ‡§‡§æ‡§® ‡§§‡‡§§æ‡§ ‡§_§∞‡§®‡§æ ‡§_§µ‡§ ‡§µ‡‡§_‡§_§æ‡§®‡§ø‡§ ‡§µ‡§ø‡§ß‡§ø ‡§∏‡ ‡§≤‡§æ‡§ ‡§_ ‡§_‡§§‡ |,https://www.semanticscholar.org/paper/37e5ce7cef258b6146e6a2f31fbd20b8a61dd1dc
Sandip Ghosal,2060356239,10 Most Recent,Neonatal meningitis.,https://www.semanticscholar.org/paper/44b82d3507f55f62da624b6b6f51bf352a1d56c7
Sandip Ghosal,2060356239,10 Most Recent,Noma neonatorum.,https://www.semanticscholar.org/paper/e2b4b84c1f7f892c81e65148e1ab0227c2cc68be
Sandip Ghosal,2060356239,10 Most Recent,supp1-3119117.pdf,https://www.semanticscholar.org/paper/3937c9a8e1576448cd2f05eae7668c1cd549e657
Seth Lichter,40096875,10 Most Cited,Capillary flow in an interior corner,https://www.semanticscholar.org/paper/a04ff359ce6e1bd3de78d1427062b667d862de70
Seth Lichter,40096875,10 Most Cited,Slip at high shear rates.,https://www.semanticscholar.org/paper/5981c3146f9162098a87fa7e0d374f117b31fd3e
Seth Lichter,40096875,10 Most Cited,The critical Weber number for vortex and jet formation for drops impinging on a liquid pool,https://www.semanticscholar.org/paper/94e0a8ea3df807dafdaa69e25b0fff09b331aee6
Seth Lichter,40096875,10 Most Cited,Cells in 3D matrices under interstitial flow: effects of extracellular matrix alignment on cell shear stress and drag forces.,https://www.semanticscholar.org/paper/4fa7cef854faa25e506078ed2ee84886b9037084
Seth Lichter,40096875,10 Most Cited,Molecular mechanisms of liquid slip,https://www.semanticscholar.org/paper/aaaf3008dbd8fe17ed8e1d39adc0c79f8e6acfb6
Seth Lichter,40096875,10 Most Cited,The end of nanochannels,https://www.semanticscholar.org/paper/517bf9a403a1670f9982bd1c60ecd4bbc1effa8e
Seth Lichter,40096875,10 Most Cited,Liquid slip in nanoscale channels as a rate process.,https://www.semanticscholar.org/paper/2dba4f334eeba39d294405d5b5b8327359bd7c0c
Seth Lichter,40096875,10 Most Cited,Mechanisms for liquid slip at solid surfaces.,https://www.semanticscholar.org/paper/9cdb567519ba6f78b9d7ad374a18c4f68fe9a1a7
Seth Lichter,40096875,10 Most Cited,Experiments on nonlinear cross waves,https://www.semanticscholar.org/paper/7e72e2c1463dacac5a60214055f103c76df571cc
Seth Lichter,40096875,10 Most Cited,Subharmonic resonance of nonlinear cross-waves,https://www.semanticscholar.org/paper/099d3ec9d037287739a3a62e967d39b544d1c589
Seth Lichter,40096875,10 Most Recent,Ring Homopolymers Prefer Crumpling into Odd__ength Segments,https://www.semanticscholar.org/paper/78a5fd5af7654d26b9da43f1b2596538857f73b1
Seth Lichter,40096875,10 Most Recent,Kink propagation and solute partitioning in an atomic monolayer on a substrate.,https://www.semanticscholar.org/paper/d7d92af4efd4b02eabf4343126175406a2fc55de
Seth Lichter,40096875,10 Most Recent,Thickening Mechanisms of Polyisobutylene in Polyalphaolefin,https://www.semanticscholar.org/paper/32de759cb7e064430349191242a81289b2332d08
Seth Lichter,40096875,10 Most Recent,Effect of Molecular-Scale Features on the Polymer Coil Size of Model Viscosity Index Improvers,https://www.semanticscholar.org/paper/74e91f0ad56fa9a1677eec71284b7ca6a7cbf2d4
Seth Lichter,40096875,10 Most Recent,Thermodynamics of water structural reorganization due to geometric confinement,https://www.semanticscholar.org/paper/69b62334cc865755e02ed265a667d99be127e123
Seth Lichter,40096875,10 Most Recent,Microtubule-Driven Conformational Changes in Platelet Morphogenesis,https://www.semanticscholar.org/paper/bcd732cbd52c1bd9c6c8b986f1e93914ad13d38c
Seth Lichter,40096875,10 Most Recent,Reorientation of a dipolar monolayer and dipolar solvent.,https://www.semanticscholar.org/paper/388fc24a385f1421642b1a818f53d310c72d14b7
Seth Lichter,40096875,10 Most Recent,Solitons transport water through narrow carbon nanotubes.,https://www.semanticscholar.org/paper/974451825eacbcd716663b4ea99a0d44b21155c5
Seth Lichter,40096875,10 Most Recent,Stability and Structure of Nanometer-Thin Perfluoropolyether Films Using Molecular Simulations,https://www.semanticscholar.org/paper/b953d0cd1020d2ed22b1784f9883dfa4305f3995
Seth Lichter,40096875,10 Most Recent,Conformations of a dipolar solute in a Stockmayer solvent channel.,https://www.semanticscholar.org/paper/16da4298956ce1d0b96da3bcb6b0a2a16877a4a8
Sridhar Krishnaswamy,2251803927,10 Most Cited,Stabilization of an embedded fiber optic Fabry-Perot sensor for ultrasound detection,https://www.semanticscholar.org/paper/09b39c8c8cde868ab6b5a032704febbe7c3e8ee7
Sridhar Krishnaswamy,2251803927,10 Most Cited,Intensity-demodulated Fiber-ring Laser Sensor System for Acoustic Emission Detection Intensity-demodulated Fiber-ring Laser Sensor System for Acoustic Emission Detection References and Links,https://www.semanticscholar.org/paper/d6eb9759bb6a287cb9f1fa45820d42f5a5845a2c
Sridhar Krishnaswamy,2251803927,10 Most Recent,Stabilization of an embedded fiber optic Fabry-Perot sensor for ultrasound detection,https://www.semanticscholar.org/paper/09b39c8c8cde868ab6b5a032704febbe7c3e8ee7
Sridhar Krishnaswamy,2251803927,10 Most Recent,Intensity-demodulated Fiber-ring Laser Sensor System for Acoustic Emission Detection Intensity-demodulated Fiber-ring Laser Sensor System for Acoustic Emission Detection References and Links,https://www.semanticscholar.org/paper/d6eb9759bb6a287cb9f1fa45820d42f5a5845a2c
Steven_Gard,2052671677,10 Most Cited,INEFFECTIVE ASSISTANCE OF COUNSEL - STANDARDS AND REMEDIES,https://www.semanticscholar.org/paper/e3002e88971ba58f0511cdf6046d7fc5631f12c0
Steven_Gard,2052671677,10 Most Cited,Editor's Comments,https://www.semanticscholar.org/paper/2a582fcc8038708fea9f220021d6b9a61217bd71
Steven_Gard,2052671677,10 Most Cited,JPO Editor__ Comments,https://www.semanticscholar.org/paper/d27542b15b93d94cfbfb63c8ae38a1f347eb1d06
Steven_Gard,2052671677,10 Most Cited,Others representing the Town were,https://www.semanticscholar.org/paper/643c895b9d6dff8d0b2790f966f7bd006a834007
Steven_Gard,2052671677,10 Most Cited,Eliminating Steroid Use in Adolescents and High School Students,https://www.semanticscholar.org/paper/a7b85fe85e80954a8db8961e03afcb1f4f07baf2
Steven_Gard,2052671677,10 Most Cited,Topics and Presenters,https://www.semanticscholar.org/paper/0ff978ba3bcfe45ae095471ba19663d9e40cd9b6
Steven_Gard,2052671677,10 Most Cited,Senior fitness: a runaway success!,https://www.semanticscholar.org/paper/6ee802ce200d7c1324ec69931018732437d3926f
Steven_Gard,2052671677,10 Most Recent,Editor's Comments,https://www.semanticscholar.org/paper/2a582fcc8038708fea9f220021d6b9a61217bd71
Steven_Gard,2052671677,10 Most Recent,JPO Editor__ Comments,https://www.semanticscholar.org/paper/d27542b15b93d94cfbfb63c8ae38a1f347eb1d06
Steven_Gard,2052671677,10 Most Recent,Others representing the Town were,https://www.semanticscholar.org/paper/643c895b9d6dff8d0b2790f966f7bd006a834007
Steven_Gard,2052671677,10 Most Recent,Eliminating Steroid Use in Adolescents and High School Students,https://www.semanticscholar.org/paper/a7b85fe85e80954a8db8961e03afcb1f4f07baf2
Steven_Gard,2052671677,10 Most Recent,Topics and Presenters,https://www.semanticscholar.org/paper/0ff978ba3bcfe45ae095471ba19663d9e40cd9b6
Steven_Gard,2052671677,10 Most Recent,Senior fitness: a runaway success!,https://www.semanticscholar.org/paper/6ee802ce200d7c1324ec69931018732437d3926f
Steven_Gard,2052671677,10 Most Recent,INEFFECTIVE ASSISTANCE OF COUNSEL - STANDARDS AND REMEDIES,https://www.semanticscholar.org/paper/e3002e88971ba58f0511cdf6046d7fc5631f12c0
"Tao Sun, T. Sun",134810878,10 Most Cited,Light-Sensitive Lactococcus lactis for Microbe-Gut-Brain Axis Regulating via Upconversion Optogenetic Micro-Nano System.,https://www.semanticscholar.org/paper/ae9bbf82b0857d0c24dcdace8e10246dd3893812
"Tao Sun, T. Sun",134810878,10 Most Cited,Engineered NIR light-responsive bacteria as anti-tumor agent for targeted and precise cancer therapy,https://www.semanticscholar.org/paper/64bac99eeac32ba3d2ec676aff8e51d5dbc4f04e
"Tao Sun, T. Sun",134810878,10 Most Cited,NIR light-responsive bacteria with live bio-glue coatings for precise colonization in the gut.,https://www.semanticscholar.org/paper/96883d00202300195e598db6219b2247a4011bbc
"Tao Sun, T. Sun",134810878,10 Most Cited,Optotheranostic Nanosystem with Phone Visual Diagnosis and Optogenetic Microbial Therapy for Ulcerative Colitis At-Home Care.,https://www.semanticscholar.org/paper/0bb543f2a22db7366a5df8eb5121e74444853104
"Tao Sun, T. Sun",134810878,10 Most Cited,__elf-repairing_ nanoshell for cell protection,https://www.semanticscholar.org/paper/5c2840655072ddcae14676da15eed897fa393a2b
"Tao Sun, T. Sun",134810878,10 Most Cited,"Hydrogel-Encapsulated Engineered Microbial Consortium as a Photoautotrophic ""Living Material"" for Promoting Skin Wound Healing.",https://www.semanticscholar.org/paper/5fc4dd44a2c817913306a3f1cf6d71ee604a41b0
"Tao Sun, T. Sun",134810878,10 Most Cited,Upconversion optogenetic micro-nanosystem optically controls the secretion of light-responsive bacteria for systemic immunity regulation,https://www.semanticscholar.org/paper/fd41e3aa4cef9099f57f4b1d409bce3a381c7d8b
"Tao Sun, T. Sun",134810878,10 Most Cited,A programmable oral bacterial hydrogel for controllable production and release of nanovaccine for tumor immunotherapy.,https://www.semanticscholar.org/paper/91fa9134424ee696c36b41fb948911989fa27ad7
"Tao Sun, T. Sun",134810878,10 Most Cited,Hydrogel microcapsules containing engineered bacteria for sustained production and release of protein drugs.,https://www.semanticscholar.org/paper/b97569db766ae197eec6c202e7e1638a682d826b
"Tao Sun, T. Sun",134810878,10 Most Cited,An injectable hydrogel co-loading with cyanobacteria and upconversion nanoparticles for enhanced photodynamic tumor therapy.,https://www.semanticscholar.org/paper/08cb1684c0250bc3a8b110041d069649d936431d
"Tao Sun, T. Sun",134810878,10 Most Recent,Oscillation of type IV pili regulated by the circadian clock in cyanobacterium Synechococcus elongatus PCC7942,https://www.semanticscholar.org/paper/1c7c735a21966d27a1644e5afaa7e04d6455d0fc
"Tao Sun, T. Sun",134810878,10 Most Recent,"Hydrogel-Encapsulated Engineered Microbial Consortium as a Photoautotrophic ""Living Material"" for Promoting Skin Wound Healing.",https://www.semanticscholar.org/paper/5fc4dd44a2c817913306a3f1cf6d71ee604a41b0
"Tao Sun, T. Sun",134810878,10 Most Recent,Recent Advances in Cyanotoxin Synthesis and Applications: A Comprehensive Review,https://www.semanticscholar.org/paper/5ff63c292dd66d299940ccf9366f8b12f7d61ef1
"Tao Sun, T. Sun",134810878,10 Most Recent,Coexpression of Tail Fiber and Tail Protein Genes of the Cyanophage PP Using a Synthetic Genomics Approach Enhances the Salt Tolerance of Synechocystis PCC 6803,https://www.semanticscholar.org/paper/6ac59da3a5dbc37c31c331ce678000d106f6baa3
"Tao Sun, T. Sun",134810878,10 Most Recent,A programmable oral bacterial hydrogel for controllable production and release of nanovaccine for tumor immunotherapy.,https://www.semanticscholar.org/paper/91fa9134424ee696c36b41fb948911989fa27ad7
"Tao Sun, T. Sun",134810878,10 Most Recent,Differential effects of nitrate and ammonium on the growth of algae and microcystin production by nitrogen-fixing Nostoc sp. and non-nitrogen-fixing Microcystis aeruginosa.,https://www.semanticscholar.org/paper/a96b1f057e6b2bd6dd9c3cbde7ba33e912e1f4b8
"Tao Sun, T. Sun",134810878,10 Most Recent,A red light-controlled probiotic bio-system for in-situ gut-brain axis regulation.,https://www.semanticscholar.org/paper/da92ae955ac467d582ef694f40fd4c2c26b520d3
"Tao Sun, T. Sun",134810878,10 Most Recent,A micro-nano optogenetic system based on probiotics for in situ host metabolism regulation,https://www.semanticscholar.org/paper/0fbbd0422ab7b322446698f69fb73abaadb8ad08
"Tao Sun, T. Sun",134810878,10 Most Recent,"[Reform of biology experiment teaching in the context of ""Strengthening Basic Disciplines Program""-taking the course of comprehensive biology design as an example].",https://www.semanticscholar.org/paper/783beca1d468f4c32c3bbbaeac8b0ddf5a70c6b1
"Tao Sun, T. Sun",134810878,10 Most Recent,Precise Thermal Regulation of Engineered Bacteria Secretion for Breast Cancer Treatment In Vivo.,https://www.semanticscholar.org/paper/8c35586d03565b02fb35a863c2deff1f997c8dc7
Todd D Murphey,2750574,10 Most Cited,Mechanical computing,https://www.semanticscholar.org/paper/d8aa62907fc99f8c06a2936094a087ab33fe2b61
Todd D Murphey,2750574,10 Most Cited,Active Learning of Dynamics for Data-Driven Control Using Koopman Operators,https://www.semanticscholar.org/paper/3f5ffeb75522d3aedb0d7dcd274c9fb7e980a2a6
Todd D Murphey,2750574,10 Most Cited,Ergodic Exploration of Distributed Information,https://www.semanticscholar.org/paper/93a823d517707f4d88928e65d2239092c03fb2c0
Todd D Murphey,2750574,10 Most Cited,Model-Based Control Using Koopman Operators,https://www.semanticscholar.org/paper/cc1f07faad6a0b26952143e877588aec72f8673a
Todd D Murphey,2750574,10 Most Cited,Real-Time Area Coverage and Target Localization Using Receding-Horizon Ergodic Exploration,https://www.semanticscholar.org/paper/96f54709653409abfd838f054b9fe9962e2f68e5
Todd D Murphey,2750574,10 Most Cited,Massive increase in visual range preceded the origin of terrestrial vertebrates,https://www.semanticscholar.org/paper/130b5ca16aab2edd2a881ec9ba4ecc4004488590
Todd D Murphey,2750574,10 Most Cited,Active Learning in Robotics: A Review of Control Principles,https://www.semanticscholar.org/paper/7c9b154ee30fffd74b1498f8c07212bfa694aa48
Todd D Murphey,2750574,10 Most Cited,Local Koopman Operators for Data-Driven Control of Robotic Systems,https://www.semanticscholar.org/paper/9fb6fc696382bfa445161a526eef5bf8b4ad1448
Todd D Murphey,2750574,10 Most Cited,Sequential Action Control: Closed-Form Optimal Control for Nonlinear and Nonsmooth Systems,https://www.semanticscholar.org/paper/e8425d885872d9151dbc8f0dfff6e1fa3264df3b
